image_filename,track_id,centroid_x_px_ellipse,centroid_y_px_ellipse,major_axis_px,minor_axis_px,orientation_deg,len_um
Acquisition_2475_0_0.png,45,135.6,431.4,12.57,11.81,18.47,4.34
Acquisition_2475_0_0.png,46,231.8,427.4,12.28,8.68,64.39,4.24
Acquisition_2475_0_0.png,47,449.2,425.0,10.72,7.95,115.48,3.7
Acquisition_2475_0_0.png,48,49.5,406.4,17.23,14.41,78.17,5.94
Acquisition_2475_0_0.png,49,500.4,396.1,9.87,8.95,106.97,3.4
Acquisition_2475_0_0.png,50,670.0,375.6,15.26,12.49,114.39,5.26
Acquisition_2475_0_0.png,51,945.7,372.0,13.2,9.78,113.04,4.55
Acquisition_2475_0_0.png,52,653.1,375.3,16.66,15.04,141.52,5.75
Acquisition_2475_0_0.png,53,673.2,336.9,13.55,9.76,136.56,4.67
Acquisition_2475_0_0.png,54,97.8,337.0,16.23,12.13,10.48,5.6
Acquisition_2475_0_0.png,55,203.2,274.4,14.42,11.65,94.47,4.98
Acquisition_2475_0_0.png,56,505.3,268.3,17.28,12.17,115.2,5.96
Acquisition_2475_0_0.png,57,180.0,264.7,12.93,9.19,125.17,4.46
Acquisition_2475_0_0.png,58,655.1,253.8,15.23,9.55,113.41,5.26
Acquisition_2475_0_0.png,59,676.7,190.8,9.5,8.17,118.0,3.28
Acquisition_2475_0_0.png,60,646.2,184.7,11.71,10.26,144.18,4.04
Acquisition_2475_0_0.png,61,164.4,158.8,15.11,13.82,106.9,5.21
Acquisition_2475_0_0.png,62,385.1,140.5,17.97,14.68,95.07,6.2
Acquisition_2475_0_0.png,63,826.1,127.6,14.08,13.12,159.65,4.86
Acquisition_2475_0_0.png,64,753.5,123.3,7.54,5.8,32.23,2.6
Acquisition_2475_0_0.png,65,896.7,124.9,15.44,14.67,6.54,5.33
Acquisition_2475_0_0.png,66,63.8,115.0,11.08,9.43,111.85,3.82
Acquisition_2475_0_0.png,67,596.8,82.5,16.59,11.39,141.45,5.72
Acquisition_2475_0_0.png,68,433.7,78.3,13.87,12.17,135.4,4.78
Acquisition_2475_0_0.png,69,512.2,20.4,16.54,9.48,106.69,5.71
Acquisition_2475_0_0.png,70,339.2,2.3,17.69,16.47,66.15,6.1
Acquisition_2475_0_1.png,1,1019.7,840.9,18.41,14.93,120.31,6.35
Acquisition_2475_0_1.png,2,807.1,806.7,14.52,10.26,173.21,5.01
Acquisition_2475_0_1.png,3,945.9,780.4,14.73,10.87,146.77,5.08
Acquisition_2475_0_1.png,4,918.0,774.4,8.32,6.95,130.45,2.87
Acquisition_2475_0_1.png,5,749.1,767.7,15.81,14.18,36.05,5.46
Acquisition_2475_0_1.png,6,784.8,762.7,17.98,14.77,84.08,6.2
Acquisition_2475_0_1.png,7,737.4,743.5,16.81,11.65,97.35,5.8
Acquisition_2475_0_1.png,8,935.3,706.6,15.63,15.01,57.89,5.39
Acquisition_2475_0_1.png,9,590.1,683.0,15.4,14.16,14.96,5.31
Acquisition_2475_0_1.png,10,760.2,652.3,9.03,5.46,65.96,3.11
Acquisition_2475_0_1.png,11,728.4,642.0,14.57,13.52,80.96,5.03
Acquisition_2475_0_1.png,12,674.6,611.7,7.98,7.0,94.75,2.75
Acquisition_2475_0_1.png,13,539.3,595.3,15.28,10.37,14.38,5.27
Acquisition_2475_0_1.png,14,304.7,584.7,16.5,16.14,84.45,5.69
Acquisition_2475_0_1.png,15,468.5,570.6,18.61,13.68,104.62,6.42
Acquisition_2475_0_1.png,16,855.5,564.3,7.79,7.13,82.86,2.69
Acquisition_2475_0_1.png,17,779.6,547.4,26.1,10.41,88.94,9.0
Acquisition_2475_0_1.png,18,239.3,537.0,14.47,13.43,72.24,4.99
Acquisition_2475_0_1.png,19,174.8,522.1,12.15,11.37,132.51,4.19
Acquisition_2475_0_1.png,20,327.2,513.7,16.82,15.02,30.68,5.8
Acquisition_2475_0_1.png,21,173.8,466.6,18.68,11.31,82.51,6.44
Acquisition_2475_0_1.png,22,785.0,450.6,10.44,6.06,45.05,3.6
Acquisition_2475_0_1.png,23,650.0,453.6,31.43,15.71,115.32,10.84
Acquisition_2475_0_1.png,24,631.9,432.1,16.55,10.59,107.2,5.71
Acquisition_2475_0_1.png,25,354.3,428.0,11.54,7.1,65.5,3.98
Acquisition_2475_0_1.png,26,963.1,428.2,15.09,12.03,4.56,5.2
Acquisition_2475_0_1.png,27,626.2,411.4,15.89,12.71,177.68,5.48
Acquisition_2475_0_1.png,28,998.9,404.9,17.28,13.77,139.41,5.96
Acquisition_2475_0_1.png,29,350.6,396.7,13.49,9.97,85.84,4.66
Acquisition_2475_0_1.png,30,584.9,392.4,10.23,8.15,69.69,3.53
Acquisition_2475_0_1.png,31,631.0,394.8,17.13,14.73,111.35,5.91
Acquisition_2475_0_1.png,32,364.9,381.6,18.46,12.23,106.55,6.37
Acquisition_2475_0_1.png,33,363.9,355.4,13.48,11.65,153.06,4.65
Acquisition_2475_0_1.png,34,337.4,351.2,22.86,15.39,109.47,7.89
Acquisition_2475_0_1.png,35,293.1,340.6,15.89,13.25,29.92,5.48
Acquisition_2475_0_1.png,36,761.5,323.0,5.85,4.64,0.0,2.02
Acquisition_2475_0_1.png,37,858.9,299.4,8.31,7.76,137.93,2.87
Acquisition_2475_0_1.png,38,81.4,304.0,22.75,17.88,137.48,7.85
Acquisition_2475_0_1.png,39,812.1,280.1,8.79,6.98,136.71,3.03
Acquisition_2475_0_1.png,40,119.4,276.7,13.41,11.51,87.84,4.63
Acquisition_2475_0_1.png,41,570.7,249.3,12.96,11.69,137.72,4.47
Acquisition_2475_0_1.png,42,264.5,245.4,13.41,10.9,88.9,4.63
Acquisition_2475_0_1.png,43,827.0,235.3,8.41,6.39,118.84,2.9
Acquisition_2475_0_1.png,44,687.3,235.6,16.66,13.23,59.05,5.75
Acquisition_2475_0_1.png,45,870.5,230.7,10.94,7.55,75.35,3.77
Acquisition_2475_0_1.png,46,378.9,205.8,15.3,13.29,87.06,5.28
Acquisition_2475_0_1.png,47,439.4,192.6,10.85,10.62,64.48,3.74
Acquisition_2475_0_1.png,48,183.9,172.2,11.12,8.23,99.99,3.84
Acquisition_2475_0_1.png,49,781.4,171.4,15.83,10.56,53.5,5.46
Acquisition_2475_0_1.png,50,998.5,164.5,9.81,5.46,76.73,3.38
Acquisition_2475_0_1.png,51,407.9,154.5,14.6,9.79,84.59,5.04
Acquisition_2475_0_1.png,52,564.0,144.7,6.38,6.17,141.63,2.2
Acquisition_2475_0_1.png,53,792.1,147.9,14.87,14.38,164.67,5.13
Acquisition_2475_0_1.png,54,960.2,143.6,16.5,14.49,16.27,5.69
Acquisition_2475_0_1.png,55,334.7,141.8,12.5,7.31,133.1,4.31
Acquisition_2475_0_1.png,56,548.3,124.8,12.34,8.02,53.09,4.26
Acquisition_2475_0_1.png,57,312.7,117.2,19.1,12.37,115.36,6.59
Acquisition_2475_0_1.png,58,823.6,109.4,14.5,12.68,84.91,5.0
Acquisition_2475_0_1.png,59,926.3,105.5,18.78,12.98,166.56,6.48
Acquisition_2475_0_1.png,60,272.7,86.3,16.51,15.62,93.09,5.69
Acquisition_2475_0_1.png,61,224.8,62.8,11.7,11.33,100.1,4.04
Acquisition_2475_0_1.png,62,366.3,21.2,15.57,9.42,104.39,5.37
Acquisition_2475_0_1.png,63,350.2,8.5,14.46,12.11,131.53,4.99
Acquisition_2475_1_0.png,1,159.6,1014.7,20.99,13.39,26.98,7.24
Acquisition_2475_1_0.png,2,830.5,1007.0,10.48,9.7,5.26,3.61
Acquisition_2475_1_0.png,3,175.5,994.6,15.17,14.98,8.6,5.23
Acquisition_2475_1_0.png,4,975.9,994.5,13.76,13.03,113.17,4.75
Acquisition_2475_1_0.png,5,295.8,989.6,21.49,13.08,38.11,7.41
Acquisition_2475_1_0.png,6,1003.6,955.3,15.49,9.6,45.25,5.34
Acquisition_2475_1_0.png,7,710.9,947.1,11.97,9.3,110.49,4.13
Acquisition_2475_1_0.png,8,471.5,944.3,10.52,6.35,139.95,3.63
Acquisition_2475_1_0.png,9,930.8,929.3,8.12,7.19,18.85,2.8
Acquisition_2475_1_0.png,10,347.6,922.9,14.57,11.4,97.46,5.03
Acquisition_2475_1_0.png,11,895.0,912.1,12.89,8.84,77.04,4.45
Acquisition_2475_1_0.png,12,337.4,899.8,17.01,10.13,42.18,5.87
Acquisition_2475_1_0.png,13,666.6,891.2,8.2,6.47,12.01,2.83
Acquisition_2475_1_0.png,14,637.2,880.8,7.09,4.41,3.3,2.45
Acquisition_2475_1_0.png,15,706.4,878.5,16.32,13.49,86.3,5.63
Acquisition_2475_1_0.png,16,759.1,833.8,12.67,11.13,7.73,4.37
Acquisition_2475_1_0.png,17,743.8,749.3,13.51,12.06,79.92,4.66
Acquisition_2475_1_0.png,18,116.7,740.1,14.42,11.57,4.41,4.98
Acquisition_2475_1_0.png,19,228.0,679.4,20.09,14.48,80.69,6.93
Acquisition_2475_1_0.png,20,790.8,661.8,12.01,6.77,130.1,4.14
Acquisition_2475_1_0.png,21,460.2,653.8,16.7,11.85,152.35,5.76
Acquisition_2475_1_0.png,22,280.7,625.2,12.6,11.2,113.16,4.35
Acquisition_2475_1_0.png,23,202.7,623.2,12.45,8.86,132.53,4.3
Acquisition_2475_1_0.png,24,535.0,607.0,15.43,15.07,151.64,5.32
Acquisition_2475_1_0.png,25,257.1,600.1,15.35,10.3,152.97,5.3
Acquisition_2475_1_0.png,26,475.1,568.3,10.6,9.96,75.64,3.66
Acquisition_2475_1_0.png,27,123.8,563.7,14.57,13.62,74.59,5.03
Acquisition_2475_1_0.png,28,189.6,548.3,12.51,8.3,44.03,4.32
Acquisition_2475_1_0.png,29,437.8,536.5,15.53,9.49,145.48,5.36
Acquisition_2475_1_0.png,30,762.9,520.3,16.68,12.9,143.29,5.76
Acquisition_2475_1_0.png,31,607.4,518.1,15.42,10.92,157.25,5.32
Acquisition_2475_1_0.png,32,679.7,508.5,17.15,13.75,79.2,5.92
Acquisition_2475_1_0.png,33,482.9,467.3,23.94,16.52,101.46,8.26
Acquisition_2475_1_0.png,34,714.7,455.1,15.66,13.11,119.04,5.4
Acquisition_2475_1_0.png,35,560.6,438.3,11.08,10.46,110.28,3.82
Acquisition_2475_1_0.png,36,388.8,441.0,15.2,11.42,20.46,5.24
Acquisition_2475_1_0.png,37,927.5,420.1,13.3,8.4,80.95,4.59
Acquisition_2475_1_0.png,38,872.9,423.4,14.0,11.25,162.33,4.83
Acquisition_2475_1_0.png,39,1020.3,411.5,16.76,12.19,107.96,5.78
Acquisition_2475_1_0.png,40,979.7,401.3,17.43,16.33,33.25,6.01
Acquisition_2475_1_0.png,41,500.9,359.8,14.7,14.64,32.74,5.07
Acquisition_2475_1_0.png,42,832.7,343.2,15.26,14.24,166.72,5.26
Acquisition_2475_1_0.png,43,425.6,336.9,15.04,13.15,172.11,5.19
Acquisition_2475_1_0.png,44,898.8,327.7,15.33,12.45,140.43,5.29
Acquisition_2475_1_0.png,45,880.1,316.8,8.56,8.19,4.97,2.95
Acquisition_2475_1_0.png,46,914.8,314.7,13.03,11.76,159.16,4.5
Acquisition_2475_1_0.png,47,351.8,315.8,15.3,13.69,151.92,5.28
Acquisition_2475_1_0.png,48,98.2,315.5,16.18,11.16,150.91,5.58
Acquisition_2475_1_0.png,49,773.8,301.2,15.08,14.45,54.88,5.2
Acquisition_2475_1_0.png,50,723.9,298.0,16.34,10.5,0.14,5.64
Acquisition_2475_1_0.png,51,546.5,287.1,13.35,10.6,145.13,4.61
Acquisition_2475_1_0.png,52,600.3,283.5,12.82,8.45,75.15,4.42
Acquisition_2475_1_0.png,53,831.7,232.7,16.91,14.09,148.67,5.83
Acquisition_2475_1_0.png,54,662.3,133.8,15.93,14.65,21.36,5.49
Acquisition_2475_1_0.png,55,747.5,96.8,11.25,8.21,169.24,3.88
Acquisition_2475_1_0.png,56,568.8,84.4,17.16,13.26,142.19,5.92
Acquisition_2475_1_0.png,57,534.5,71.4,11.15,10.81,102.76,3.85
Acquisition_2475_1_0.png,58,520.2,49.1,16.13,15.28,115.08,5.57
Acquisition_2475_1_0.png,59,626.9,39.3,29.47,19.69,54.23,10.17
Acquisition_2475_1_0.png,60,184.9,19.8,16.02,11.05,86.73,5.53
Acquisition_2475_1_0.png,61,594.6,19.8,21.44,15.04,86.81,7.4
Acquisition_2475_1_1.png,1,947.9,978.5,11.97,11.8,34.42,4.13
Acquisition_2475_1_1.png,2,906.6,968.3,15.65,11.5,154.37,5.4
Acquisition_2475_1_1.png,3,321.0,945.0,18.48,15.39,104.22,6.37
Acquisition_2475_1_1.png,4,968.2,939.2,11.28,10.15,76.37,3.89
Acquisition_2475_1_1.png,5,439.5,919.3,11.25,6.84,74.64,3.88
Acquisition_2475_1_1.png,6,916.5,916.5,12.13,9.23,123.67,4.18
Acquisition_2475_1_1.png,7,553.7,889.2,14.59,13.89,48.41,5.03
Acquisition_2475_1_1.png,8,372.5,888.1,22.11,15.91,86.81,7.63
Acquisition_2475_1_1.png,9,737.0,817.0,8.39,6.23,76.38,2.89
Acquisition_2475_1_1.png,10,425.7,779.7,11.95,8.01,66.62,4.12
Acquisition_2475_1_1.png,11,296.2,758.3,16.13,14.8,157.27,5.57
Acquisition_2475_1_1.png,12,874.5,711.9,10.45,8.62,99.08,3.61
Acquisition_2475_1_1.png,13,215.1,700.4,14.17,10.04,110.05,4.89
Acquisition_2475_1_1.png,14,274.4,674.2,16.39,14.52,37.01,5.66
Acquisition_2475_1_1.png,15,731.0,660.2,16.25,13.81,179.82,5.61
Acquisition_2475_1_1.png,16,434.8,656.9,17.41,11.62,5.29,6.01
Acquisition_2475_1_1.png,17,661.4,642.3,9.6,6.73,4.34,3.31
Acquisition_2475_1_1.png,18,1013.5,633.1,15.19,13.91,87.63,5.24
Acquisition_2475_1_1.png,19,311.2,622.4,15.28,12.35,75.01,5.27
Acquisition_2475_1_1.png,20,916.4,602.3,15.28,11.66,93.1,5.27
Acquisition_2475_1_1.png,21,740.6,573.1,9.06,6.84,18.44,3.13
Acquisition_2475_1_1.png,22,748.0,551.0,7.43,7.11,158.76,2.56
Acquisition_2475_1_1.png,23,912.2,553.6,15.39,10.32,131.12,5.31
Acquisition_2475_1_1.png,24,0.3,546.0,16.3,11.61,170.51,5.62
Acquisition_2475_1_1.png,25,88.1,535.5,14.85,9.06,6.49,5.12
Acquisition_2475_1_1.png,26,461.1,526.8,9.56,4.09,177.59,3.3
Acquisition_2475_1_1.png,27,328.8,515.2,10.81,7.39,104.11,3.73
Acquisition_2475_1_1.png,28,422.5,498.6,15.38,13.35,29.7,5.31
Acquisition_2475_1_1.png,29,455.5,487.8,15.15,12.89,147.92,5.23
Acquisition_2475_1_1.png,30,438.4,421.3,16.79,12.98,160.08,5.79
Acquisition_2475_1_1.png,31,339.9,412.5,9.96,8.32,82.77,3.44
Acquisition_2475_1_1.png,32,998.7,406.6,12.35,10.67,152.57,4.26
Acquisition_2475_1_1.png,33,727.8,391.1,16.62,13.98,67.87,5.73
Acquisition_2475_1_1.png,34,696.0,389.0,10.89,7.55,8.49,3.76
Acquisition_2475_1_1.png,35,775.5,387.2,16.9,11.67,64.9,5.83
Acquisition_2475_1_1.png,36,955.7,377.3,13.58,13.3,56.35,4.69
Acquisition_2475_1_1.png,37,271.8,347.5,16.62,14.58,24.58,5.73
Acquisition_2475_1_1.png,38,899.3,325.8,8.77,6.34,23.99,3.02
Acquisition_2475_1_1.png,39,707.5,328.6,14.72,13.19,100.8,5.08
Acquisition_2475_1_1.png,40,781.6,320.4,20.28,10.36,72.8,7.0
Acquisition_2475_1_1.png,41,719.3,271.0,16.46,15.41,121.16,5.68
Acquisition_2475_1_1.png,42,138.9,267.3,16.75,12.56,71.84,5.78
Acquisition_2475_1_1.png,43,776.3,251.0,9.09,7.02,57.16,3.14
Acquisition_2475_1_1.png,44,921.2,225.9,15.78,11.58,73.01,5.44
Acquisition_2475_1_1.png,45,547.9,215.3,15.05,14.34,109.82,5.19
Acquisition_2475_1_1.png,46,309.3,173.8,14.63,13.78,90.66,5.05
Acquisition_2475_1_1.png,47,932.5,145.3,16.19,11.09,160.55,5.59
Acquisition_2475_1_1.png,48,359.4,142.0,14.07,10.45,63.04,4.85
Acquisition_2475_1_1.png,49,527.0,141.5,15.12,12.59,117.57,5.22
Acquisition_2475_1_1.png,50,36.0,106.5,6.84,6.36,106.89,2.36
Acquisition_2475_1_1.png,51,113.9,91.9,12.58,11.2,134.84,4.34
Acquisition_2475_1_1.png,52,566.1,75.4,15.15,12.11,171.0,5.23
Acquisition_2475_1_1.png,53,363.5,67.5,14.24,12.9,130.5,4.91
Acquisition_2475_2_0.png,1,370.7,1018.2,14.32,14.18,116.09,4.94
Acquisition_2475_2_0.png,2,610.9,1011.9,18.59,10.67,0.92,6.41
Acquisition_2475_2_0.png,3,551.2,983.0,14.04,13.59,17.3,4.84
Acquisition_2475_2_0.png,4,664.1,981.8,14.62,12.23,44.46,5.04
Acquisition_2475_2_0.png,5,737.9,951.6,16.44,14.09,151.85,5.67
Acquisition_2475_2_0.png,6,976.6,915.3,30.36,16.46,123.23,10.47
Acquisition_2475_2_0.png,7,392.9,871.1,12.65,11.76,105.88,4.36
Acquisition_2475_2_0.png,8,991.3,854.6,17.16,10.93,152.67,5.92
Acquisition_2475_2_0.png,9,859.5,839.6,15.1,14.27,27.3,5.21
Acquisition_2475_2_0.png,10,799.2,829.2,15.84,13.47,73.45,5.46
Acquisition_2475_2_0.png,11,132.3,760.2,7.77,6.26,25.35,2.68
Acquisition_2475_2_0.png,12,482.8,758.9,8.76,7.33,3.08,3.02
Acquisition_2475_2_0.png,13,869.1,760.0,27.99,10.24,48.78,9.66
Acquisition_2475_2_0.png,14,386.6,740.2,12.12,9.28,41.01,4.18
Acquisition_2475_2_0.png,15,1000.1,736.0,5.83,5.18,169.71,2.01
Acquisition_2475_2_0.png,16,861.2,735.0,14.82,11.24,159.15,5.11
Acquisition_2475_2_0.png,17,991.6,723.6,15.3,11.84,148.84,5.28
Acquisition_2475_2_0.png,18,658.1,724.7,21.89,13.41,160.35,7.55
Acquisition_2475_2_0.png,19,735.0,698.7,11.51,7.32,53.76,3.97
Acquisition_2475_2_0.png,20,909.5,698.4,14.8,11.51,135.38,5.11
Acquisition_2475_2_0.png,21,848.1,695.6,12.76,9.28,3.18,4.4
Acquisition_2475_2_0.png,22,860.0,690.0,9.41,7.65,2.87,3.25
Acquisition_2475_2_0.png,23,335.6,637.4,7.73,6.81,19.1,2.67
Acquisition_2475_2_0.png,24,664.9,594.0,15.24,13.12,115.23,5.26
Acquisition_2475_2_0.png,25,475.9,592.6,16.47,12.38,138.64,5.68
Acquisition_2475_2_0.png,26,198.2,583.8,14.34,11.17,35.37,4.95
Acquisition_2475_2_0.png,27,980.4,496.7,10.02,6.52,13.14,3.46
Acquisition_2475_2_0.png,28,740.0,477.7,16.0,10.06,69.66,5.52
Acquisition_2475_2_0.png,29,712.3,478.4,16.8,12.77,112.76,5.8
Acquisition_2475_2_0.png,30,1019.6,472.0,18.33,12.92,59.65,6.32
Acquisition_2475_2_0.png,31,679.4,456.6,14.22,13.24,5.1,4.91
Acquisition_2475_2_0.png,32,715.4,425.1,15.99,11.91,53.63,5.52
Acquisition_2475_2_0.png,33,606.1,398.7,18.4,12.45,7.81,6.35
Acquisition_2475_2_0.png,34,973.8,392.7,13.59,10.84,144.84,4.69
Acquisition_2475_2_0.png,35,814.4,381.8,13.87,10.2,176.42,4.79
Acquisition_2475_2_0.png,36,748.6,370.3,19.62,13.7,147.18,6.77
Acquisition_2475_2_0.png,37,184.2,370.0,16.09,12.79,19.21,5.55
Acquisition_2475_2_0.png,38,953.5,354.5,20.48,12.65,136.65,7.06
Acquisition_2475_2_0.png,39,605.8,346.0,8.58,7.22,149.64,2.96
Acquisition_2475_2_0.png,40,926.6,332.3,12.91,7.92,50.28,4.45
Acquisition_2475_2_0.png,41,987.3,310.9,16.53,11.9,128.18,5.7
Acquisition_2475_2_0.png,42,789.4,262.4,13.2,10.73,13.52,4.55
Acquisition_2475_2_0.png,43,999.1,201.8,11.07,10.27,173.42,3.82
Acquisition_2475_2_0.png,44,706.4,200.4,14.37,13.01,168.56,4.96
Acquisition_2475_2_0.png,45,283.8,103.3,14.78,12.82,93.22,5.1
Acquisition_2475_2_0.png,46,956.2,101.6,12.71,9.81,152.55,4.38
Acquisition_2475_2_0.png,47,735.5,78.6,16.69,13.84,85.55,5.76
Acquisition_2475_2_0.png,48,686.3,62.7,13.16,10.51,175.39,4.54
Acquisition_2475_2_0.png,49,227.0,57.6,15.35,14.12,143.73,5.3
Acquisition_2475_2_0.png,50,756.5,41.1,34.99,20.99,25.62,12.07
Acquisition_2475_2_0.png,51,68.7,12.7,19.11,13.04,13.1,6.59
Acquisition_2475_2_1.png,1,913.5,1007.5,18.78,13.93,83.5,6.48
Acquisition_2475_2_1.png,2,79.9,1001.3,11.52,7.91,169.6,3.98
Acquisition_2475_2_1.png,3,537.7,967.5,12.93,11.47,115.83,4.46
Acquisition_2475_2_1.png,4,5.8,949.9,16.66,12.09,102.39,5.75
Acquisition_2475_2_1.png,5,500.8,939.2,17.05,11.43,147.37,5.88
Acquisition_2475_2_1.png,6,828.5,935.6,15.31,9.32,44.2,5.28
Acquisition_2475_2_1.png,7,126.6,916.0,11.06,10.17,140.64,3.82
Acquisition_2475_2_1.png,8,796.5,874.4,19.39,14.12,90.54,6.69
Acquisition_2475_2_1.png,9,852.4,867.1,13.66,9.3,134.64,4.71
Acquisition_2475_2_1.png,10,483.2,847.1,17.52,14.88,82.47,6.04
Acquisition_2475_2_1.png,11,446.6,804.0,16.53,13.81,66.39,5.7
Acquisition_2475_2_1.png,12,614.1,775.8,14.48,9.61,169.93,5.0
Acquisition_2475_2_1.png,13,964.9,750.4,15.01,11.83,136.78,5.18
Acquisition_2475_2_1.png,14,477.0,727.9,17.16,10.4,149.52,5.92
Acquisition_2475_2_1.png,15,941.2,680.3,14.71,12.02,177.57,5.07
Acquisition_2475_2_1.png,16,871.9,670.8,17.32,14.71,10.59,5.98
Acquisition_2475_2_1.png,17,534.7,666.8,18.24,13.15,29.85,6.29
Acquisition_2475_2_1.png,18,28.5,645.3,14.42,12.88,101.39,4.98
Acquisition_2475_2_1.png,19,975.2,641.0,15.35,14.2,124.01,5.3
Acquisition_2475_2_1.png,20,406.4,633.5,17.31,16.56,132.5,5.97
Acquisition_2475_2_1.png,21,886.6,623.2,12.26,9.97,50.32,4.23
Acquisition_2475_2_1.png,22,67.4,604.9,13.26,8.52,168.17,4.58
Acquisition_2475_2_1.png,23,200.9,590.2,15.53,8.15,39.25,5.36
Acquisition_2475_2_1.png,24,969.2,576.8,11.41,9.69,79.95,3.94
Acquisition_2475_2_1.png,25,25.3,566.1,21.34,16.69,153.62,7.36
Acquisition_2475_2_1.png,26,747.7,550.8,13.26,8.53,150.22,4.57
Acquisition_2475_2_1.png,27,988.0,546.4,14.15,8.82,94.06,4.88
Acquisition_2475_2_1.png,28,906.0,538.1,22.72,15.66,167.0,7.84
Acquisition_2475_2_1.png,29,655.7,533.8,14.71,14.27,140.69,5.07
Acquisition_2475_2_1.png,30,300.8,528.8,10.12,9.55,162.69,3.49
Acquisition_2475_2_1.png,31,414.4,523.1,10.26,7.83,153.44,3.54
Acquisition_2475_2_1.png,32,586.9,498.8,12.28,8.36,132.22,4.24
Acquisition_2475_2_1.png,33,841.2,496.1,16.56,10.88,151.06,5.71
Acquisition_2475_2_1.png,34,99.1,494.5,20.27,9.45,35.32,6.99
Acquisition_2475_2_1.png,35,1005.7,470.4,12.61,12.01,25.17,4.35
Acquisition_2475_2_1.png,36,756.3,439.8,15.08,9.87,0.78,5.2
Acquisition_2475_2_1.png,37,147.8,437.4,13.15,8.08,169.04,4.54
Acquisition_2475_2_1.png,38,274.1,435.7,15.68,11.88,106.64,5.41
Acquisition_2475_2_1.png,39,1013.9,432.4,17.89,11.97,147.59,6.17
Acquisition_2475_2_1.png,40,912.0,426.8,15.89,12.77,26.1,5.48
Acquisition_2475_2_1.png,41,934.5,378.9,16.66,14.58,102.39,5.75
Acquisition_2475_2_1.png,42,407.3,369.7,15.94,12.4,3.33,5.5
Acquisition_2475_2_1.png,43,583.2,282.0,15.12,9.32,23.21,5.22
Acquisition_2475_2_1.png,44,774.9,277.8,15.63,13.86,120.36,5.39
Acquisition_2475_2_1.png,45,287.4,275.8,15.74,8.7,86.75,5.43
Acquisition_2475_2_1.png,46,82.0,267.5,7.35,6.57,0.0,2.54
Acquisition_2475_2_1.png,47,438.2,264.2,12.14,9.55,113.6,4.19
Acquisition_2475_2_1.png,48,331.4,244.7,15.59,8.84,177.19,5.38
Acquisition_2475_2_1.png,49,173.0,224.1,14.43,13.47,93.34,4.98
Acquisition_2475_2_1.png,50,239.4,199.8,17.58,13.81,164.05,6.06
Acquisition_2475_2_1.png,51,424.3,173.4,16.18,7.75,29.49,5.58
Acquisition_2475_2_1.png,52,938.8,163.8,18.37,9.49,54.02,6.34
Acquisition_2475_2_1.png,53,626.6,162.4,14.71,10.87,164.23,5.08
Acquisition_2475_2_1.png,54,188.7,144.3,14.73,9.99,175.69,5.08
Acquisition_2475_2_1.png,55,237.7,137.6,14.92,11.51,1.05,5.15
Acquisition_2475_2_1.png,56,1009.0,117.3,13.95,11.59,137.07,4.81
Acquisition_2475_2_1.png,57,291.0,91.3,17.97,14.57,157.29,6.2
Acquisition_2475_2_1.png,58,173.4,77.8,16.13,11.48,170.68,5.56
Acquisition_2475_2_1.png,59,544.3,62.2,10.67,8.21,90.84,3.68
Acquisition_2475_2_1.png,60,60.0,56.9,11.31,9.2,117.44,3.9
Acquisition_2475_2_1.png,61,310.0,28.1,13.69,7.17,59.93,4.72
Acquisition_2475_2_1.png,62,20.3,17.5,14.38,11.65,59.99,4.96
Acquisition_2475_2_1.png,63,191.5,13.2,11.48,8.77,123.93,3.96
Acquisition_2475_3_0.png,1,226.6,993.5,7.43,6.33,161.96,2.56
Acquisition_2475_3_0.png,2,433.1,987.2,16.05,11.3,128.08,5.54
Acquisition_2475_3_0.png,3,14.5,980.7,10.68,6.83,1.72,3.69
Acquisition_2475_3_0.png,4,308.5,983.3,33.47,17.45,77.13,11.55
Acquisition_2475_3_0.png,5,846.7,978.2,17.28,11.93,25.13,5.96
Acquisition_2475_3_0.png,6,523.7,960.8,13.55,12.83,118.98,4.67
Acquisition_2475_3_0.png,7,182.9,955.4,18.42,9.78,78.32,6.35
Acquisition_2475_3_0.png,8,521.0,937.1,17.04,11.29,157.95,5.88
Acquisition_2475_3_0.png,9,571.3,913.6,17.37,13.68,111.72,5.99
Acquisition_2475_3_0.png,10,314.5,904.1,9.08,7.36,134.26,3.13
Acquisition_2475_3_0.png,11,974.8,904.1,16.61,12.6,5.15,5.73
Acquisition_2475_3_0.png,12,576.1,881.9,10.23,6.77,25.89,3.53
Acquisition_2475_3_0.png,13,2.8,880.0,14.93,11.38,22.5,5.15
Acquisition_2475_3_0.png,14,935.3,865.9,13.06,9.25,72.76,4.51
Acquisition_2475_3_0.png,15,525.2,851.0,10.92,7.54,97.45,3.77
Acquisition_2475_3_0.png,16,84.8,828.0,16.45,11.94,174.62,5.68
Acquisition_2475_3_0.png,17,543.2,818.6,8.46,6.2,13.64,2.92
Acquisition_2475_3_0.png,18,644.8,764.7,13.0,5.85,34.71,4.48
Acquisition_2475_3_0.png,19,422.8,741.3,16.46,12.22,127.12,5.68
Acquisition_2475_3_0.png,20,879.7,738.9,36.84,13.61,169.8,12.71
Acquisition_2475_3_0.png,21,619.7,727.0,15.29,11.26,35.7,5.28
Acquisition_2475_3_0.png,22,791.2,703.3,7.3,6.35,69.14,2.52
